,label
14558,0
14559,0
14560,0
14561,0
14562,0
14563,0
14564,0
14565,1
14566,0
14567,0
14568,1
14569,0
14570,0
14571,0
14572,0
14573,1
14574,0
14575,0
14576,0
14577,0
14578,0
14579,1
14580,0
14581,1
14582,0
14583,1
14584,0
14585,0
14586,1
14587,0
14588,0
14589,0
14590,0
14591,0
14592,0
14593,0
14594,1
14595,0
14596,0
14597,1
14598,1
14599,0
14600,0
14601,0
14602,1
14603,1
14604,0
14605,0
14606,0
14607,1
14608,1
14609,0
14610,0
14611,0
14612,1
14613,0
14614,0
14615,0
14616,0
14617,0
14618,0
14619,0
14620,0
14621,0
14622,0
14623,0
14624,0
14625,0
14626,0
14627,1
14628,1
14629,0
14630,0
14631,1
14632,0
14633,0
14634,0
14635,1
14636,1
14637,1
14638,1
14639,0
14640,0
14641,0
14642,0
14643,0
14644,1
14645,0
14646,0
14647,1
14648,0
14649,0
14650,1
14651,0
14652,1
14653,0
14654,1
14655,1
14656,0
14657,0
14658,0
14659,0
14660,0
14661,1
14662,0
14663,0
14664,1
14665,0
14666,0
14667,0
14668,0
14669,0
14670,0
14671,0
14672,0
14673,1
14674,0
14675,0
14676,0
14677,0
14678,0
14679,0
14680,0
14681,1
14682,0
14683,0
14684,0
14685,0
14686,0
14687,0
14688,0
14689,0
14690,0
14691,0
14692,1
14693,1
14694,0
14695,0
14696,1
14697,0
14698,1
14699,0
14700,0
14701,0
14702,0
14703,0
14704,0
14705,0
14706,1
14707,0
14708,0
14709,0
14710,1
14711,0
14712,0
14713,0
14714,0
14715,0
14716,0
14717,1
14718,0
14719,0
14720,0
14721,0
14722,0
14723,0
14724,1
14725,0
14726,0
14727,0
14728,0
14729,0
14730,0
14731,1
14732,0
14733,0
14734,1
14735,0
14736,0
14737,1
14738,0
14739,0
14740,1
14741,0
14742,0
14743,0
14744,0
14745,0
14746,0
14747,0
14748,0
14749,0
14750,0
14751,1
14752,0
14753,0
14754,0
14755,0
14756,0
14757,0
14758,0
14759,1
14760,1
14761,0
14762,0
14763,0
14764,0
14765,1
14766,0
14767,1
14768,1
14769,0
14770,1
14771,0
14772,1
14773,1
14774,0
14775,0
14776,0
14777,0
14778,0
14779,1
14780,0
14781,0
14782,0
14783,0
14784,0
14785,0
14786,0
14787,0
14788,0
14789,1
14790,0
14791,1
14792,0
14793,0
14794,0
14795,0
14796,0
14797,0
14798,1
14799,0
14800,0
14801,0
14802,0
14803,0
14804,0
14805,0
14806,0
14807,1
14808,0
14809,1
14810,0
14811,0
14812,0
14813,0
14814,1
14815,1
14816,0
14817,0
14818,0
14819,0
14820,0
14821,0
14822,0
14823,0
14824,0
14825,0
14826,1
14827,0
14828,0
14829,0
14830,0
14831,1
14832,0
14833,0
14834,1
14835,0
14836,0
14837,0
14838,0
14839,0
14840,1
14841,0
14842,0
14843,0
14844,0
14845,0
14846,0
14847,0
14848,1
14849,0
14850,0
14851,0
14852,0
14853,0
14854,1
14855,0
14856,0
14857,0
14858,0
14859,0
14860,0
14861,1
14862,0
14863,1
14864,0
14865,0
14866,0
14867,0
14868,1
14869,0
14870,0
14871,0
14872,1
14873,0
14874,0
14875,0
14876,1
14877,0
14878,0
14879,0
14880,0
14881,0
14882,0
14883,0
14884,0
14885,1
14886,0
14887,0
14888,0
14889,1
14890,1
14891,0
14892,0
14893,1
14894,1
14895,1
14896,0
14897,1
14898,0
14899,0
14900,0
14901,1
14902,0
14903,0
14904,0
14905,0
14906,0
14907,1
14908,0
14909,0
14910,0
14911,1
14912,0
14913,0
14914,0
14915,0
14916,0
14917,0
14918,0
14919,1
14920,0
14921,1
14922,0
14923,0
14924,0
14925,0
14926,0
14927,0
14928,0
14929,0
14930,1
14931,0
14932,0
14933,1
14934,0
14935,1
14936,0
14937,0
14938,0
14939,0
14940,0
14941,0
14942,1
14943,1
14944,0
14945,0
14946,0
14947,0
14948,0
14949,0
14950,0
14951,0
14952,0
14953,1
14954,0
14955,0
14956,0
14957,1
14958,0
14959,1
14960,0
14961,1
14962,0
14963,0
14964,0
14965,0
14966,0
14967,0
14968,0
14969,0
14970,0
14971,1
14972,1
14973,1
14974,1
14975,1
14976,1
14977,1
14978,1
14979,0
14980,0
14981,0
14982,0
14983,1
14984,0
14985,1
14986,0
14987,1
14988,0
14989,1
14990,0
14991,0
14992,1
14993,0
14994,0
14995,0
14996,0
14997,0
14998,0
14999,1
15000,0
15001,0
15002,0
15003,0
15004,0
15005,0
15006,0
15007,0
15008,0
15009,0
15010,0
15011,1
15012,0
15013,0
15014,1
15015,0
15016,1
15017,1
15018,0
15019,0
15020,0
15021,0
15022,1
15023,0
15024,0
15025,0
15026,1
15027,0
15028,0
15029,0
15030,0
15031,1
15032,0
15033,0
15034,0
15035,0
15036,0
15037,0
15038,0
15039,0
15040,0
15041,0
15042,0
15043,1
15044,1
15045,0
15046,0
15047,0
15048,0
15049,1
15050,0
15051,0
15052,0
15053,0
15054,0
15055,0
15056,0
15057,0
15058,1
15059,0
15060,1
15061,0
15062,1
15063,1
15064,0
15065,1
15066,1
15067,0
15068,0
15069,0
15070,0
15071,0
15072,1
15073,1
15074,0
15075,0
15076,0
15077,0
15078,0
15079,0
15080,1
15081,1
15082,0
15083,0
15084,0
15085,1
15086,0
15087,1
15088,0
15089,1
15090,0
15091,0
15092,1
15093,0
15094,1
15095,0
15096,0
15097,0
15098,0
15099,0
15100,0
15101,0
15102,1
15103,0
15104,0
15105,0
15106,0
15107,0
15108,0
15109,0
15110,0
15111,0
15112,0
15113,0
15114,1
15115,0
15116,0
15117,0
15118,0
15119,0
15120,1
15121,0
15122,0
15123,1
15124,0
15125,0
15126,1
15127,0
15128,0
15129,1
15130,0
15131,0
15132,0
15133,0
15134,0
15135,0
15136,0
15137,0
15138,1
15139,0
15140,0
15141,0
15142,0
15143,0
15144,1
15145,0
15146,1
15147,0
15148,0
15149,0
15150,0
15151,0
15152,0
15153,0
15154,1
15155,0
15156,0
15157,0
15158,1
15159,0
15160,1
15161,0
15162,0
15163,0
15164,0
15165,0
15166,0
15167,0
15168,0
15169,1
15170,0
15171,1
15172,0
15173,1
15174,0
15175,0
15176,0
15177,1
15178,0
15179,0
15180,1
15181,0
15182,0
15183,1
15184,0
15185,1
15186,1
15187,1
15188,0
15189,0
15190,1
15191,0
15192,0
15193,1
15194,0
15195,0
15196,0
15197,0
15198,1
15199,0
15200,0
15201,1
15202,1
15203,0
15204,0
15205,0
15206,0
15207,1
15208,0
15209,1
15210,0
15211,0
15212,0
15213,1
15214,0
15215,1
15216,0
15217,0
15218,0
15219,1
15220,0
15221,1
15222,0
15223,1
15224,0
15225,0
15226,0
15227,0
15228,0
15229,0
15230,0
15231,0
15232,0
15233,1
15234,0
15235,1
15236,0
15237,0
15238,0
15239,0
15240,0
15241,0
15242,0
15243,1
15244,0
15245,0
15246,0
15247,0
15248,1
15249,1
15250,1
15251,0
15252,0
15253,1
15254,0
15255,1
15256,0
15257,0
15258,0
15259,0
15260,0
15261,0
15262,1
15263,0
15264,0
15265,0
15266,0
15267,1
15268,0
15269,0
15270,1
15271,0
15272,1
15273,0
15274,0
15275,1
15276,1
15277,0
15278,0
15279,0
15280,0
15281,0
15282,1
15283,0
15284,0
15285,0
15286,0
15287,1
15288,0
15289,0
15290,0
15291,1
15292,0
15293,0
15294,0
15295,0
15296,0
15297,0
15298,0
15299,0
15300,0
15301,1
15302,0
15303,0
15304,1
15305,0
15306,1
15307,0
15308,0
15309,0
15310,0
15311,0
15312,0
15313,0
15314,0
15315,0
15316,0
15317,0
15318,0
15319,1
15320,1
15321,0
15322,1
15323,1
15324,1
15325,1
15326,1
15327,0
15328,0
15329,1
15330,0
15331,0
15332,1
15333,0
15334,0
15335,0
15336,1
15337,0
15338,0
15339,0
15340,0
15341,1
15342,1
15343,1
15344,1
15345,0
15346,0
15347,0
15348,0
15349,0
15350,1
15351,1
15352,1
15353,1
15354,0
15355,0
15356,1
15357,0
15358,1
15359,0
15360,1
15361,0
15362,0
15363,0
15364,1
15365,0
15366,0
15367,0
15368,0
15369,0
15370,0
15371,0
15372,0
15373,0
15374,1
15375,0
15376,1
15377,0
15378,1
15379,0
15380,1
15381,0
15382,0
15383,0
15384,0
15385,1
15386,1
15387,1
15388,0
15389,1
15390,0
15391,1
15392,0
15393,0
15394,0
15395,0
15396,0
15397,0
15398,1
15399,1
15400,0
15401,0
15402,0
15403,0
15404,0
15405,0
15406,0
15407,0
15408,0
15409,0
15410,1
15411,1
15412,0
15413,1
15414,1
15415,0
15416,1
15417,0
15418,0
15419,1
15420,0
15421,0
15422,1
15423,1
15424,0
15425,0
15426,0
15427,1
15428,0
15429,0
15430,0
15431,0
15432,0
15433,0
15434,1
15435,0
15436,0
15437,0
15438,0
15439,0
15440,0
15441,0
15442,0
15443,1
15444,0
15445,0
15446,0
15447,0
15448,0
15449,1
15450,1
15451,0
15452,1
15453,1
15454,1
15455,1
15456,0
15457,0
15458,0
15459,1
15460,1
15461,0
15462,0
15463,0
15464,0
15465,0
15466,1
15467,0
15468,0
15469,0
15470,0
15471,0
15472,1
15473,0
15474,1
15475,0
15476,1
15477,1
15478,1
15479,0
15480,0
15481,1
15482,0
15483,1
15484,0
15485,0
15486,0
15487,0
15488,0
15489,0
15490,0
15491,0
15492,0
15493,0
15494,1
15495,0
15496,0
15497,0
15498,0
15499,0
15500,0
15501,1
15502,0
15503,1
15504,0
15505,0
15506,0
15507,0
15508,1
15509,1
15510,0
15511,1
15512,0
15513,0
15514,1
15515,0
15516,0
15517,1
15518,1
15519,0
15520,1
15521,1
15522,0
15523,0
15524,0
15525,0
15526,0
15527,0
15528,0
15529,0
15530,0
15531,0
15532,0
15533,0
15534,0
15535,1
15536,0
15537,1
15538,0
15539,0
15540,0
15541,0
15542,1
15543,0
15544,1
15545,1
15546,0
15547,0
15548,0
15549,1
15550,0
15551,0
15552,0
15553,0
15554,0
15555,0
15556,0
15557,0
15558,0
15559,0
15560,1
15561,0
15562,0
15563,0
15564,0
15565,0
15566,0
15567,1
15568,0
15569,0
15570,0
15571,0
15572,0
15573,1
15574,1
15575,0
15576,1
15577,1
15578,0
15579,1
15580,1
15581,0
15582,0
15583,0
15584,0
15585,0
15586,0
15587,0
15588,0
15589,1
15590,0
15591,1
15592,0
15593,0
15594,0
15595,0
15596,0
15597,1
15598,0
15599,0
15600,0
15601,0
15602,0
15603,0
15604,1
15605,0
15606,1
15607,1
15608,1
15609,1
15610,0
15611,0
15612,0
15613,1
15614,0
15615,1
15616,0
15617,0
15618,0
15619,0
15620,0
15621,0
15622,0
15623,0
15624,1
15625,1
15626,0
15627,0
15628,1
15629,0
15630,0
15631,0
15632,0
15633,0
15634,1
15635,1
15636,0
15637,0
15638,0
15639,0
15640,0
15641,0
15642,1
15643,0
15644,0
15645,0
15646,0
15647,0
15648,0
15649,0
15650,0
15651,0
15652,0
15653,0
15654,0
15655,1
15656,0
15657,1
15658,1
15659,0
15660,1
15661,0
15662,1
15663,0
15664,0
15665,0
15666,0
15667,0
15668,0
15669,1
15670,0
15671,0
15672,1
15673,1
15674,1
15675,0
15676,0
15677,0
15678,1
15679,0
15680,0
15681,0
15682,1
15683,0
15684,0
15685,1
15686,0
15687,1
15688,1
15689,1
15690,0
15691,0
15692,1
15693,0
15694,0
15695,0
15696,0
15697,0
15698,1
15699,1
15700,0
15701,0
15702,0
15703,0
15704,1
15705,0
15706,0
15707,0
15708,0
15709,0
15710,0
15711,0
15712,0
15713,1
15714,0
15715,0
15716,0
15717,0
15718,0
15719,0
15720,0
15721,1
15722,0
15723,0
15724,0
15725,0
15726,0
15727,1
15728,1
15729,0
15730,0
15731,0
15732,0
15733,1
15734,0
15735,0
15736,0
15737,0
15738,1
15739,1
15740,0
15741,0
15742,0
15743,1
15744,1
15745,0
15746,0
15747,0
15748,1
15749,0
15750,0
15751,0
15752,0
15753,0
15754,0
15755,1
15756,1
15757,0
15758,1
15759,0
15760,0
15761,0
15762,0
15763,0
15764,0
15765,0
15766,0
15767,0
15768,0
15769,0
15770,0
15771,0
15772,0
15773,0
15774,1
15775,0
15776,0
15777,0
15778,0
15779,0
15780,0
15781,0
15782,0
15783,0
15784,0
15785,0
15786,1
15787,0
15788,0
15789,0
15790,0
15791,1
15792,0
15793,1
15794,1
15795,1
15796,0
15797,1
15798,0
15799,1
15800,0
15801,0
15802,0
15803,1
15804,0
15805,0
15806,1
15807,0
15808,0
15809,0
15810,0
15811,0
15812,1
15813,0
15814,0
15815,1
15816,1
15817,0
15818,0
15819,0
15820,0
15821,0
15822,1
15823,0
15824,0
15825,0
15826,0
15827,1
15828,0
15829,0
15830,0
15831,0
15832,0
15833,0
15834,1
15835,0
15836,0
15837,0
15838,0
15839,0
15840,1
15841,0
15842,1
15843,0
15844,0
15845,0
15846,0
15847,1
15848,1
15849,0
15850,0
15851,0
15852,0
15853,0
15854,0
15855,1
15856,0
15857,0
15858,0
15859,1
15860,1
15861,0
15862,0
15863,0
15864,0
15865,0
15866,0
15867,1
15868,1
15869,0
15870,0
15871,0
15872,1
15873,0
15874,0
15875,0
15876,1
15877,0
15878,1
15879,0
15880,0
15881,0
15882,0
15883,0
15884,0
15885,0
15886,0
15887,0
15888,0
15889,1
15890,0
15891,0
15892,1
15893,0
15894,0
15895,1
15896,0
15897,0
15898,0
15899,0
15900,0
15901,0
15902,0
15903,0
15904,0
15905,1
15906,0
15907,0
15908,0
15909,0
15910,0
15911,1
15912,0
15913,0
15914,0
15915,0
15916,0
15917,0
15918,1
15919,1
15920,1
15921,0
15922,0
15923,1
15924,0
15925,0
15926,0
15927,0
15928,0
15929,1
15930,1
15931,0
15932,1
15933,0
15934,0
15935,0
15936,1
15937,0
15938,1
15939,0
15940,1
15941,0
15942,0
15943,0
15944,0
15945,1
15946,0
15947,0
15948,1
15949,0
15950,1
15951,0
15952,0
15953,0
15954,1
15955,1
15956,0
15957,1
15958,0
15959,0
15960,0
15961,0
15962,0
15963,0
15964,0
15965,0
15966,0
15967,0
15968,0
15969,0
15970,1
15971,1
15972,0
15973,1
15974,0
15975,1
15976,1
15977,1
15978,0
15979,0
15980,0
15981,1
15982,0
15983,0
15984,1
15985,0
15986,0
15987,0
15988,0
15989,0
15990,0
15991,0
15992,0
15993,0
15994,1
15995,0
15996,0
15997,0
15998,0
15999,1
16000,0
16001,0
16002,1
16003,0
16004,0
16005,0
16006,0
16007,0
16008,0
16009,0
16010,0
16011,0
16012,0
16013,0
16014,0
16015,0
16016,0
16017,0
16018,1
16019,1
16020,0
16021,0
16022,1
16023,1
16024,1
16025,0
16026,0
16027,0
16028,0
16029,0
16030,1
16031,0
16032,0
16033,0
16034,0
16035,0
16036,0
16037,0
16038,0
16039,0
16040,0
16041,0
16042,0
16043,0
16044,0
16045,1
16046,1
16047,0
16048,0
16049,1
16050,1
16051,0
16052,0
16053,0
16054,0
16055,1
16056,0
16057,0
16058,0
16059,0
16060,0
16061,0
16062,0
16063,0
16064,0
16065,0
16066,0
16067,1
16068,0
16069,0
16070,0
16071,0
16072,0
16073,0
16074,1
16075,0
16076,1
16077,0
16078,1
16079,1
16080,0
16081,0
16082,0
16083,1
16084,0
16085,0
16086,0
16087,1
16088,1
16089,0
16090,0
16091,0
16092,0
16093,0
16094,1
16095,0
16096,1
16097,1
16098,1
16099,0
16100,1
16101,0
16102,0
16103,0
16104,0
16105,1
16106,1
16107,0
16108,1
16109,0
16110,0
16111,0
16112,1
16113,0
16114,0
16115,0
16116,0
16117,0
16118,0
16119,0
16120,0
16121,0
16122,1
16123,0
16124,0
16125,0
16126,1
16127,0
16128,0
16129,0
16130,0
16131,1
16132,1
16133,0
16134,1
16135,0
16136,1
16137,1
16138,1
16139,0
16140,1
16141,1
16142,0
16143,1
16144,0
16145,0
16146,0
16147,1
16148,1
16149,1
16150,1
16151,0
16152,0
16153,0
16154,0
16155,0
16156,0
16157,0
16158,0
16159,0
16160,0
16161,0
16162,0
16163,0
16164,0
16165,1
16166,1
16167,0
16168,1
16169,0
16170,1
16171,0
16172,0
16173,0
16174,0
16175,0
16176,1
16177,0
16178,1
16179,0
16180,1
16181,1
16182,1
16183,0
16184,1
16185,1
16186,0
16187,0
16188,1
16189,0
16190,0
16191,0
16192,1
16193,0
16194,1
16195,0
16196,0
16197,0
16198,1
16199,0
16200,1
16201,1
16202,0
16203,0
16204,0
16205,0
16206,1
16207,0
16208,0
16209,0
16210,0
16211,0
16212,1
16213,1
16214,0
16215,0
16216,0
16217,0
16218,0
16219,0
16220,0
16221,0
16222,1
16223,0
16224,0
16225,0
16226,0
16227,1
16228,1
16229,1
16230,0
16231,0
16232,0
16233,0
16234,0
16235,0
16236,1
16237,1
16238,0
16239,0
16240,0
16241,1
16242,0
16243,0
16244,0
16245,0
16246,0
16247,0
16248,1
16249,0
16250,0
16251,0
16252,0
16253,1
16254,0
16255,0
16256,0
16257,0
16258,1
16259,1
16260,0
16261,0
16262,1
16263,0
16264,0
16265,1
16266,0
16267,1
16268,0
16269,0
16270,1
16271,1
16272,0
16273,0
16274,0
16275,0
16276,0
16277,0
16278,0
16279,0
16280,0
16281,0
16282,0
16283,0
16284,0
16285,0
16286,1
16287,0
16288,1
16289,1
16290,0
16291,0
16292,0
16293,0
16294,0
16295,1
16296,1
16297,0
16298,1
16299,1
16300,0
16301,0
16302,0
16303,0
16304,0
16305,0
16306,0
16307,0
16308,0
16309,0
16310,0
16311,1
16312,0
16313,0
16314,1
16315,0
16316,1
16317,0
16318,0
16319,0
16320,0
16321,0
16322,0
16323,1
16324,1
16325,0
16326,0
16327,1
16328,1
16329,0
16330,0
16331,0
16332,0
16333,1
16334,1
16335,0
16336,0
16337,1
16338,0
16339,0
16340,1
16341,0
16342,0
16343,0
16344,0
16345,1
16346,1
16347,0
16348,0
16349,1
16350,1
16351,0
16352,1
16353,1
16354,0
16355,0
16356,0
16357,0
16358,1
16359,0
16360,1
16361,1
16362,1
16363,0
16364,0
16365,0
16366,0
16367,0
16368,0
16369,0
16370,0
16371,1
16372,1
16373,0
16374,0
16375,0
16376,0
16377,1
16378,0
16379,0
16380,0
16381,1
16382,0
16383,1
16384,0
16385,0
16386,1
16387,0
16388,0
16389,0
16390,0
16391,0
16392,0
16393,1
16394,0
16395,0
16396,1
16397,1
16398,0
16399,0
16400,0
16401,0
16402,0
16403,0
16404,0
16405,0
16406,0
16407,1
16408,0
16409,0
16410,0
16411,1
16412,1
16413,0
16414,0
16415,0
16416,1
16417,0
16418,0
16419,1
16420,0
16421,0
16422,0
16423,1
16424,0
16425,0
16426,0
16427,0
16428,0
16429,0
16430,1
16431,0
16432,1
16433,0
16434,1
16435,0
16436,0
16437,1
16438,0
16439,0
16440,0
16441,1
16442,0
16443,1
16444,0
16445,0
16446,0
16447,0
16448,1
16449,0
16450,0
16451,1
16452,0
16453,0
16454,1
16455,0
16456,1
16457,0
16458,0
16459,1
16460,0
16461,0
16462,0
16463,1
16464,0
16465,0
16466,1
16467,0
16468,1
16469,0
16470,0
16471,0
16472,0
16473,1
16474,1
16475,1
16476,0
16477,0
16478,0
16479,0
16480,1
16481,1
16482,0
16483,0
16484,0
16485,0
16486,0
16487,0
16488,0
16489,0
16490,0
16491,1
16492,0
16493,1
16494,0
16495,0
16496,0
16497,0
16498,0
16499,1
16500,0
16501,1
16502,0
16503,0
16504,1
16505,0
16506,0
16507,1
16508,0
16509,0
16510,0
16511,0
16512,0
16513,0
16514,0
16515,0
16516,0
16517,0
16518,0
16519,0
16520,1
16521,0
16522,0
16523,0
16524,0
16525,0
16526,0
16527,0
16528,0
16529,0
16530,0
16531,1
16532,1
16533,0
16534,1
16535,0
16536,0
16537,0
16538,1
16539,1
16540,0
16541,0
16542,1
16543,1
16544,1
16545,1
16546,0
16547,0
16548,0
16549,0
16550,0
16551,0
16552,0
16553,0
16554,1
16555,1
16556,1
16557,1
16558,0
16559,0
16560,1
16561,0
16562,0
16563,0
16564,0
16565,0
16566,0
16567,0
16568,0
16569,1
16570,0
16571,0
16572,0
16573,0
16574,1
16575,0
16576,1
16577,0
16578,0
16579,1
16580,0
16581,1
16582,0
16583,1
16584,0
16585,0
16586,0
16587,1
16588,0
16589,0
16590,0
16591,0
16592,1
16593,0
16594,0
16595,1
16596,0
16597,0
16598,0
16599,1
16600,1
16601,0
16602,1
16603,1
16604,0
16605,1
16606,1
16607,0
16608,0
16609,0
16610,1
16611,0
16612,1
16613,0
16614,0
16615,1
16616,0
16617,0
16618,0
16619,0
16620,0
16621,0
16622,0
16623,1
16624,0
16625,1
16626,0
16627,0
16628,0
16629,1
16630,0
16631,0
16632,0
16633,0
16634,0
16635,0
16636,1
16637,0
16638,1
16639,0
16640,0
16641,1
16642,1
16643,0
16644,1
16645,1
16646,0
16647,0
16648,1
16649,0
16650,1
16651,0
16652,1
16653,0
16654,0
16655,0
16656,0
16657,0
16658,0
16659,1
16660,0
16661,0
16662,0
16663,0
16664,1
16665,0
16666,1
16667,0
16668,1
16669,0
16670,0
16671,1
16672,0
16673,0
16674,0
16675,1
16676,1
16677,0
16678,0
16679,0
16680,1
16681,0
16682,0
16683,1
16684,0
16685,1
16686,1
16687,1
16688,0
16689,0
16690,0
16691,0
16692,1
16693,0
16694,0
16695,0
16696,1
16697,0
16698,0
16699,0
16700,0
16701,1
16702,0
16703,0
16704,0
16705,1
16706,0
16707,0
16708,0
16709,1
16710,0
16711,0
16712,1
16713,0
16714,0
16715,0
16716,0
16717,0
16718,0
16719,1
16720,0
16721,0
16722,0
16723,1
16724,0
16725,0
16726,0
16727,0
16728,1
16729,1
16730,0
16731,1
16732,0
16733,0
16734,1
16735,0
16736,0
16737,0
16738,0
16739,1
16740,0
16741,0
16742,0
16743,0
16744,0
16745,0
16746,1
16747,0
16748,1
16749,0
16750,0
16751,0
16752,0
16753,0
16754,0
16755,0
16756,0
16757,1
16758,1
16759,0
16760,1
16761,1
16762,1
16763,0
16764,0
16765,0
16766,0
16767,0
16768,0
16769,1
16770,0
16771,0
16772,0
16773,1
16774,1
16775,1
16776,1
16777,1
16778,0
16779,0
16780,0
16781,0
16782,0
16783,0
16784,1
16785,1
16786,0
16787,0
16788,0
16789,0
16790,0
16791,0
16792,0
16793,0
16794,0
16795,0
16796,0
16797,1
16798,1
16799,0
16800,0
16801,0
16802,0
16803,0
16804,0
16805,0
16806,0
16807,0
16808,0
16809,0
16810,0
16811,1
16812,0
16813,0
16814,1
16815,0
16816,1
16817,0
16818,1
16819,0
16820,0
16821,0
16822,0
16823,0
16824,1
16825,1
16826,1
16827,0
16828,0
16829,1
16830,1
16831,0
16832,0
16833,1
16834,0
16835,1
16836,0
16837,0
16838,1
16839,1
16840,0
16841,0
16842,1
16843,0
16844,0
16845,0
16846,1
16847,0
16848,0
16849,0
16850,0
16851,0
16852,0
16853,1
16854,0
16855,0
16856,1
16857,0
16858,1
16859,1
16860,0
16861,1
16862,1
16863,1
16864,0
16865,0
16866,1
16867,1
16868,1
16869,1
16870,0
16871,0
16872,0
16873,0
16874,0
16875,1
16876,0
16877,0
16878,0
16879,0
16880,0
16881,0
16882,0
16883,0
16884,0
16885,0
16886,0
16887,0
16888,1
16889,0
16890,0
16891,0
16892,1
16893,1
16894,0
16895,0
16896,0
16897,0
16898,0
16899,1
16900,1
16901,1
16902,0
16903,0
16904,0
16905,0
16906,0
16907,0
16908,0
16909,0
16910,0
16911,0
16912,0
16913,1
16914,0
16915,0
16916,1
16917,1
16918,0
16919,0
16920,0
16921,0
16922,0
16923,0
16924,0
16925,0
16926,0
16927,0
16928,0
16929,1
16930,0
16931,1
16932,0
16933,1
16934,0
16935,0
16936,0
16937,1
16938,0
16939,0
16940,1
16941,0
16942,0
16943,0
16944,0
16945,0
16946,1
16947,0
16948,1
16949,0
16950,0
16951,1
16952,0
16953,0
16954,1
16955,1
16956,1
16957,1
16958,1
16959,0
16960,0
16961,0
16962,0
16963,0
16964,0
16965,0
16966,0
16967,0
16968,1
16969,0
16970,1
16971,0
16972,1
16973,0
16974,1
16975,0
16976,1
16977,0
16978,0
16979,0
16980,0
16981,0
16982,0
16983,0
16984,0
16985,1
16986,0
16987,0
16988,0
16989,0
16990,1
16991,0
16992,0
16993,0
16994,1
16995,0
16996,0
16997,0
16998,0
16999,1
17000,0
17001,1
17002,0
17003,0
17004,0
17005,0
17006,1
17007,0
17008,0
17009,0
17010,0
17011,0
17012,0
17013,0
17014,0
17015,0
17016,0
17017,1
17018,0
17019,1
17020,0
17021,0
17022,1
17023,0
17024,0
17025,0
17026,0
17027,1
17028,1
17029,1
17030,1
17031,0
17032,0
17033,0
17034,0
17035,0
17036,1
17037,0
17038,1
17039,0
17040,0
17041,0
17042,0
17043,0
17044,0
17045,0
17046,1
17047,0
17048,0
17049,0
17050,0
17051,1
17052,0
17053,1
17054,0
17055,0
17056,0
17057,0
17058,0
17059,0
17060,0
17061,0
17062,0
17063,0
17064,1
17065,1
17066,1
17067,0
17068,0
17069,0
17070,0
17071,0
17072,0
17073,0
17074,0
17075,0
17076,0
17077,0
17078,0
17079,0
17080,0
17081,1
17082,0
17083,0
17084,0
17085,0
17086,0
17087,1
17088,0
17089,1
17090,1
17091,1
17092,0
17093,1
17094,0
17095,0
17096,1
17097,0
17098,1
17099,0
17100,0
17101,0
17102,0
17103,0
17104,0
17105,0
17106,0
17107,0
17108,0
17109,0
17110,0
17111,1
17112,0
17113,0
17114,0
17115,0
17116,1
17117,0
17118,0
17119,0
17120,0
17121,0
17122,0
17123,0
17124,0
17125,1
17126,0
17127,1
17128,0
17129,0
17130,0
17131,0
17132,1
17133,0
17134,0
17135,0
17136,1
17137,0
17138,0
17139,0
17140,1
17141,1
17142,1
17143,0
17144,1
17145,0
17146,0
17147,1
17148,1
17149,0
17150,0
17151,0
17152,0
17153,0
17154,0
17155,0
17156,0
17157,0
17158,0
17159,1
17160,0
17161,0
17162,0
17163,0
17164,0
17165,0
17166,0
17167,0
17168,0
17169,0
17170,1
17171,1
17172,0
17173,1
17174,0
17175,0
17176,0
17177,1
17178,0
17179,0
17180,0
17181,1
17182,0
17183,0
17184,0
17185,0
17186,1
17187,0
17188,1
17189,0
17190,1
17191,0
17192,0
17193,1
17194,1
17195,0
17196,0
17197,0
17198,0
17199,0
17200,1
17201,0
17202,0
17203,1
17204,0
17205,0
17206,0
17207,1
17208,0
17209,0
17210,0
17211,0
17212,1
17213,1
17214,1
17215,0
17216,0
17217,0
17218,0
17219,0
17220,1
17221,0
17222,1
17223,0
17224,0
17225,0
17226,0
17227,0
17228,0
17229,0
17230,0
17231,0
17232,1
17233,0
17234,0
17235,1
17236,1
17237,0
17238,0
17239,1
17240,0
17241,1
17242,0
17243,0
17244,0
17245,0
17246,0
17247,0
17248,0
17249,1
17250,0
17251,0
17252,0
17253,0
17254,0
17255,0
17256,0
17257,0
17258,0
17259,0
17260,0
17261,0
17262,0
17263,0
17264,0
17265,0
17266,0
17267,0
17268,0
17269,0
17270,0
17271,0
17272,0
17273,0
17274,1
17275,1
17276,0
17277,0
17278,0
17279,0
17280,0
17281,0
17282,0
17283,0
17284,1
17285,0
17286,0
17287,0
17288,0
17289,0
17290,0
17291,0
17292,0
17293,0
17294,0
17295,1
17296,0
17297,0
17298,0
17299,0
17300,0
17301,1
17302,0
17303,0
17304,0
17305,0
17306,0
17307,1
17308,0
17309,0
17310,1
17311,1
17312,0
17313,0
17314,1
17315,1
17316,0
17317,0
17318,0
17319,0
17320,1
17321,1
17322,0
17323,0
17324,1
17325,0
17326,0
17327,1
17328,1
17329,0
17330,0
17331,0
17332,0
17333,0
17334,1
17335,0
17336,0
17337,0
17338,1
17339,0
17340,0
17341,1
17342,1
17343,0
17344,0
17345,0
17346,0
17347,1
17348,0
17349,0
17350,1
17351,1
17352,1
17353,0
17354,0
17355,0
17356,0
